[2024-11-18 20:25:10] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/The-Path-of-the-Wind-from-My-Neighbor-Totoro_-mp3-image-300x300.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/The-Path-of-the-Wind-from-My-Neighbor-Totoro_-mp3-image-300x300.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/copy_C84286BE-4AE5-4524-8A90-CB0D3C81B9A3-576x1024.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/copy_C84286BE-4AE5-4524-8A90-CB0D3C81B9A3-576x1024.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/2.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/2.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/copy_FFFD3EAB-AC1F-44BA-BA1B-6AAAB9C6B02A-169x300.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/copy_FFFD3EAB-AC1F-44BA-BA1B-6AAAB9C6B02A-169x300.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6119-1-768x536.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6119-1-768x536.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Ornaments-1068x1536.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/Ornaments-1068x1536.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Paper-e1728843062866.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Paper-e1728843062866.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/copy_3CE86619-4392-4288-BF39-ADA0DCE575BE-169x300.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/copy_3CE86619-4392-4288-BF39-ADA0DCE575BE-169x300.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Paper-e1728843062866-150x150.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Paper-e1728843062866-150x150.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6285_VSCO-150x150.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6285_VSCO-150x150.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-1-1-768x1152.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-1-1-768x1152.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/3.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/3.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-2.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-2.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-2-768x432.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-2-768x432.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/copy_3CE86619-4392-4288-BF39-ADA0DCE575BE-150x150.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/copy_3CE86619-4392-4288-BF39-ADA0DCE575BE-150x150.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Border.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Border.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-1-683x1024.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-1-683x1024.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Paper-e1728843062866-169x300.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Paper-e1728843062866-169x300.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/1.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/1.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Ornaments-1068x1536.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Ornaments-1068x1536.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/copy_FFFD3EAB-AC1F-44BA-BA1B-6AAAB9C6B02A-150x150.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/copy_FFFD3EAB-AC1F-44BA-BA1B-6AAAB9C6B02A-150x150.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-1.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-1.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Sanctum.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Sanctum.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_8191-300x200.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_8191-300x200.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/I-Used-To-Be-An-Adventurer-Like-You-Then-I-Took-An-Arrow-In-The-Knee.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/I-Used-To-Be-An-Adventurer-Like-You-Then-I-Took-An-Arrow-In-The-Knee.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Dari-Mana-Datangnya-Asmara-mp3-image.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Dari-Mana-Datangnya-Asmara-mp3-image.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_8191.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_8191.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/2-150x150.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/2-150x150.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Paper-1024x576.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Paper-1024x576.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Scroll-2-150x150.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/Scroll-2-150x150.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6285_VSCO-1536x1024.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6285_VSCO-1536x1024.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Paper-e1728843062866-864x1536.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/Paper-e1728843062866-864x1536.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Frame-1-bottom-1.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Frame-1-bottom-1.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/I-Used-To-Be-An-Adventurer-Like-You-Then-I-Took-An-Arrow-In-The-Knee-150x150.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/I-Used-To-Be-An-Adventurer-Like-You-Then-I-Took-An-Arrow-In-The-Knee-150x150.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Ornaments.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/Ornaments.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Ornaments-209x300.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Ornaments-209x300.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Paper-e1728843062866-169x300.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/Paper-e1728843062866-169x300.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-1-150x150.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-1-150x150.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Paper-1536x864.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Paper-1536x864.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Ornaments.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Ornaments.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-1-150x150.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-1-150x150.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/deichaetiki-gif-1.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/deichaetiki-gif-1.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/The-Path-of-the-Wind-from-My-Neighbor-Totoro_-mp3-image.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/The-Path-of-the-Wind-from-My-Neighbor-Totoro_-mp3-image.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Scroll-2.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Scroll-2.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Monogram.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Monogram.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_8206-1151x2048.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_8206-1151x2048.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/The-Path-of-the-Wind-from-My-Neighbor-Totoro_-mp3-image-150x150.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/The-Path-of-the-Wind-from-My-Neighbor-Totoro_-mp3-image-150x150.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Icha.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Icha.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-2-300x169.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-2-300x169.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/2-169x300.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/2-169x300.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6119-1.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6119-1.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/I-Used-To-Be-An-Adventurer-Like-You-Then-I-Took-An-Arrow-In-The-Knee-768x960.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/I-Used-To-Be-An-Adventurer-Like-You-Then-I-Took-An-Arrow-In-The-Knee-768x960.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Leaves.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Leaves.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_8191-150x150.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_8191-150x150.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Paper-e1728843062866-768x1365.png to queue as: http://matrimony.local/wp-content/uploads/2024/10/Paper-e1728843062866-768x1365.png
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/copy_C84286BE-4AE5-4524-8A90-CB0D3C81B9A3-169x300.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/copy_C84286BE-4AE5-4524-8A90-CB0D3C81B9A3-169x300.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6197_VSCO-767x1024.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6197_VSCO-767x1024.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6197_VSCO.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6197_VSCO.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Iki.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/Iki.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Dari-Mana-Datangnya-Asmara-mp3-image-300x300.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Dari-Mana-Datangnya-Asmara-mp3-image-300x300.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/copy_3CE86619-4392-4288-BF39-ADA0DCE575BE-576x1024.gif to queue as: http://matrimony.local/wp-content/uploads/2024/10/copy_3CE86619-4392-4288-BF39-ADA0DCE575BE-576x1024.gif
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6285_VSCO-1024x683.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6285_VSCO-1024x683.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Ornament-2.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Ornament-2.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-1-1.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-1-1.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_8191-768x512.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_8191-768x512.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Iki.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Iki.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6285_VSCO-150x150.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6285_VSCO-150x150.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Ornament-3.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Ornament-3.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/Ornaments-top.svg to queue as: http://matrimony.local/wp-content/uploads/2024/10/Ornaments-top.svg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_0758Artboard-1-1024x1536.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_0758Artboard-1-1024x1536.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6285_VSCO-1024x683.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6285_VSCO-1024x683.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_8206-575x1024.jpg to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_8206-575x1024.jpg
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_6119-1-e1730143065881-1024x606.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_6119-1-e1730143065881-1024x606.webp
[2024-11-18 20:25:11] [class-ss-setup-task.php:130] Adding file /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/2024/10/IMG_8206-575x1024.webp to queue as: http://matrimony.local/wp-content/uploads/2024/10/IMG_8206-575x1024.webp
